Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria
7076,imprudence,Noun,An imprudent act, countable,"1753, Theophilus Cibber, The Lives of the Poets of Great Britain and Ireland (1753)[1]:At about the age of twenty-three, to crown his other imprudences, he married, without improving his reduced circumstances thereby. 1891, Francois Coppee, Ten Tales[2]:Yes, for six months he threw all his medicines in the fire, and designedly committed all sorts of imprudences. 1903, S.C. Hill, Three Frenchmen in Bengal[3]:This man finally fell a victim to his diplomacies, perhaps also to his imprudences. 1906 1921, John Galsworthy, Encounter, in The Forsyte Saga, volume 1:He [Timothy Forsyte] had never committed the imprudence of marrying or encumbering himself in any way with children.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,imprudent act,
7117,impulse,Noun,"A wish or urge, particularly a sudden one prompting action",,"The impulse to learn drove me to study night and day. When I saw the new dictionary, I couldn't resist the impulse to browse through it. Dryden These were my natural impulses for the undertaking. 1907, Harold Bindloss, chapter 20, in The Dust of Conflict[1]:Tony's face expressed relief, and Nettie sat silent for a moment until the vicar said It was a generous impulse, but it may have been a momentary one, [] .",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action,
7180,impurification,Noun,The act or process of impurifying.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
7196,imputability,Noun,The character of being imputable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,character,
7926,inbeing,Noun,The fact or state of being in; existence in something else.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,fact or state,
7954,inblow,Noun,The act or process of blowing in or into; inflation,,"1949, Institution of Mining Engineers (Great Britain), Transactions of the Institution of Mining Engineers: Volume 109: During the full gasification stage, after piercing has been effected, the enlargement of the cracks requires a progressively increasing inblow. 1980, O. (Otto) Neugebauer, Akademie der Wissenschaften der DDR., Heidelberger Akademie der Wissenschaften, Mathematics abstracts: Volume 419: Within the frame of the Pandtl model the evident formula for the principle of rate defect in a turbulent boundary layer are obtained when unregular inblow takes place as well as in tubes with exhausting and inblow.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
7992,inbox zero,Noun,A technique for avoiding clutter in one's e-mail inbox by immediately dealing with incoming messages according to various strategies.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,
8077,incalmo,Noun,The glasswork technique of joining together two separately blown glass bubbles while they are still hot.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,glasswork technique,
8105,incantation,Noun,"The act or process of using formulas and/or usually rhyming words, sung or spoken, with occult ceremonies, for the purpose of raising spirits, producing enchantment, or creating other magical results",,"2008, Red Letter Year, in Red Letter Year[1], performed by Ani Difranco:new years eve we dropped mushrooms / and danced around the house / making music with everything that we found / incantation replaced resolution",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
8109,incantationism,Noun,The practice or habit of making or revering incantations,,"1950, Inverness Gaelic Society, Transactions of the Gaelic Society of Inverness:It became mixed with incantationism and magic, no doubt largely pagan in origin. 1974, Vidyanand Videh, An exposition of the Vedas - Volume 1:The main cause of this inexactitude of the verse-meaning and the consequent incoherence of the Vedas appeared to my mind to be due to the so-called grammarism (not grammar), derivationism (not derivation), authenticationism (not authenticity), applicationism (not applicability), sacrificialism, incantationism, historicity and mythism. 2007, Pyng-jo Chng, History of Korean Buddhism, page 89:But after his period, Goryeo's Buddhism had so rapid a tendency of incantationism and formalism that it was degenerated.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practice or habit,
8254,incelibacy,Noun,Sexual activity by one who is supposed to remain celibate,,"1989, The Discourse on the Fruits of Recluseship:Having abandoned incelibacy, he leads the holy life of celibacy. 1997, Dinty W. Moore, The Accidental Buddhist: Mindfulness, Enlightenment, and Sitting Still, ISBN:I undertake the training rule to abstain from incelibacy. 2013, William M. Johnston, Encyclopedia of Monasticism, ISBN:The Buddha not only commended celibacy as an ideal but also knit it into the fabric of monastic life through the disciplinary code of the Vinaya. The third precept undertaken by the novice is abstaining from incelibacy.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,activity,
8261,incendiarism,Noun,The act or practice of burning property; arson,,"1933, Public Management (volume 15, page 263) Incendiarism is a major fire problem in many cities; Mr. Fairtrace here recommends needed changes in insurance and fire protection methods.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or practice,
8340,incentivization,Noun,The act or process of incentivizing," US, business, economics","2007 May 20, Quality Control in Health Care (3 Letters), in New York Times[1]:Its about time that the sleeping giant (the health care industry) wakes up, smells the coffee and learns from other giants (like the manufacturing industry): process improvement, incentivization and healthy competition are drivers of change to control costs in the current health care system.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
