Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process
6806,impressment,Noun,The act of seizing for public use; impressing into public service,,"1808, Hansard, 3 February, 1808, [1] owing to the immense number of our sailors, and the extent of our commerce, we were enabled by impressment and other means, to fit out and man a powerful fleet in a few weeks 1850, Charles Dickens, David Copperfield, Chapter V, [2] Although it was a warm day, she seemed to think of nothing but the fire. I fancied she was jealous even of the saucepan on it; and I have reason to know that she took its impressment into the service of boiling my egg and broiling my bacon, in dudgeon [] 1988, James McPherson, Battle Cry of Freedom, Oxford 2004, p. 833: A month later the governors of six more states, meeting in conference, enigmatically urged the impressment of slaves for the public service as may be required. 2002, Colin Imber, The Ottoman Empire, 1300-1650: The Structure of Power, Palgrave Macmillan, Chapter 8, p. 294, [] in years when need was pressing, [] the government would order the construction of extra ships at specified points on the shores of the Black Sea and Mediterranean, and the impressment of craftsmen to do the work.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
6946,impropriation,Noun,"The act of impropriating; putting an ecclesiastical benefice or tithes in the hands of a layman, or lay corporation",,"Bishop Joseph Hall [] this practice of impropriation, which was first set on foot by unjust and sacrilegious bulls from Rome, is justly offensive both to God and good men; as misderiving the well-meant devotions of charitable and pious souls into a wrong channel. 1971, Keith Thomas, Religion and the Decline of Magic, Folio Society 2012, p. 95: His first work [] attacked the impropriation of tithes by laymen and emphasised the divine punishments customarily inflicted upon the sacrilegious.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
6982,improvement,Noun,"The act of improving; advancement or growth; a bettering (Can we date this quote by Robert South and provide title, author's full name, and other details?) I look upon your city as the best place of improvement",,"(Can we date this quote by Hugh Blair and provide title, author's full name, and other details?) Exercise is the chief source of improvement in all our faculties. 1918, W. B. Maxwell, chapter 19, in The Mirror and the Lamp:Nothing was too small to receive attention, if a supervising eye could suggest improvements likely to conduce to the common welfare. Mr. Gordon Burnage, for instance, personally visited dust-bins and back premises, accompanied by a sort of village bailiff, going his round like a commanding officer doing billets. 2013 June 22, Engineers of a different kind, in The Economist, volume 407, number 8841, page 70:Private-equity nabobs bristle at being dubbed mere financiers. [] Much of their pleading is public-relations bluster. Clever financial ploys are what have made billionaires of the industrys veterans. Operational improvement in a portfolio company has often meant little more than promising colossal bonuses to sitting chief executives if they meet ambitious growth targets. That model is still prevalent today.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
6983,improvement,Noun,"The act of making profitable use or application of anything, or the state of being profitably employed; practical application, for example of a doctrine, principle, or theory, stated in a discourse",,"(Can we date this quote by Samuel Clarke and provide title, author's full name, and other details?) A good improvement of his reason. 1681, John Tillotson, A sermon preached at the funeral of the Reverend Mr Thomas Gouge I shall make some improvement of this doctrine.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7023,improvisation,Noun,"The act of improvising, acting or going about something without planning ahead 2012 September 15, Amy Lawrence, Arsenal's Gervinho enjoys the joy of six against lowly Southampton, in the Guardian[1]:The Ivorian is a player with such a liking for improvisation it does not usually look like he has any more idea than anyone else what he is going to do next, so it was an interesting choice.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7103,impugnation,Noun,The act of impugning,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7104,impugnation,Noun,The act of appealing or revoking, law,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7110,impugnment,Noun,"The act of impugning, or the state of being impugned",,(Can we find and add a quotation of Ed. Rev to this entry?),False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7123,impulse buying,Noun,The act of making unplanned or otherwise spontaneous purchases,,"1976, A. L. Gary, John A. Glover, Eye color, sex, and children's behavior (page 155) Often one partner is prone to impulse buyings, plunges the couple deeply into debt without evaluating their capability to pay, and in the eyes of the other partner, is generally ""irresponsible"" from a fiscal standpoint.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7137,impulsion,Noun,"The act of impelling or driving onward, or the state of being impelled; the sudden or momentary agency of a body in motion on another body; also, the impelling force, or impulse.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7180,impurification,Noun,The act or process of impurifying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7201,imputation,Noun,The act of imputing or charging; attribution; ascription.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7312,in-office imaging,Noun,"The use of medical diagnostic devices in the office of a treating physician, not relying on an outside service.", medicine,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7334,in-tray exercise,Noun,The use of a simulated in-tray for training potential employees,,Synonym: in-basket exercise,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7591,inactivation,Noun,The process of rendering something inactive.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7850,inattention,Noun,An act of neglect; failure of courtesy.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7880,inauguration,Noun,"The act of inaugurating, or inducting into office with solemnity; investiture by appropriate ceremonies.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7954,inblow,Noun,The act or process of blowing in or into; inflation,,"1949, Institution of Mining Engineers (Great Britain), Transactions of the Institution of Mining Engineers: Volume 109: During the full gasification stage, after piercing has been effected, the enlargement of the cracks requires a progressively increasing inblow. 1980, O. (Otto) Neugebauer, Akademie der Wissenschaften der DDR., Heidelberger Akademie der Wissenschaften, Mathematics abstracts: Volume 419: Within the frame of the Pandtl model the evident formula for the principle of rate defect in a turbulent boundary layer are obtained when unregular inblow takes place as well as in tubes with exhausting and inblow.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7998,inbreaking,Noun,The act of breaking in; incursion; invasion; inroad.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
8105,incantation,Noun,"The act or process of using formulas and/or usually rhyming words, sung or spoken, with occult ceremonies, for the purpose of raising spirits, producing enchantment, or creating other magical results",,"2008, Red Letter Year, in Red Letter Year[1], performed by Ani Difranco:new years eve we dropped mushrooms / and danced around the house / making music with everything that we found / incantation replaced resolution",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
8138,incapacitation,Noun,The act of incapacitating or state of being incapacitated; incapacity; disqualification,,"1822, Charles Lamb, The Best Letters of Charles Lamb, LXVIII. To Wordsworth. March 20: I dare not whisper to myself a pension on this side of absolute incapacitation and infirmity, till years have sucked me dry. 2006 Dec. 14, Karen Tumulty, ""Johnson's Illness Puts Control of the Senate in Doubt,"" Time: The incapacitation of South Dakota Senator Tim Johnson has put all eyes in Washington on what is normally a little-noticed Senate vote now scheduled for Jan. 4.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
