Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
41660,double dog dare,Verb,Intensified form of dare, colloquial,"1893, Hubert Anthony Shands, Some Peculiarities of Speech in Mississippi, page 71:""In Mississippi dare and double dog dare are used by children in quarreling. Dog dare and double black dog dare I never have heard. 20034, Sarah Dessen, How to Deal (or That Summer, respectively): ""She'd do anything if you double dog dared her."" ""Double dog dared?"" I said. ""Yeah."" She sat up, plunking another stack of pictures into my hands. 2004, Fannie Flagg, Standing in the Rainbow, page 17:Besides, he and Monroe had double-dog-dared each other to climb it, so there was no turning back. Secretly both of them were a little nervous. Scared that they might chicken out at the last minute. 2005, David Chapman, til Summer Comes, page 74:Edward Jay Roberts didn't get to be an acknowledged leader without three necessary assets: brains, guts, and an almost unnatural absence of fear. No one ever double-dog-dared him anything, because one dare was always sufficient. 2005, Stephanie Work, The Witching Season, page 6:I had been double dog dared. Maybe if Edward had just dared me, I could have chickened out. Now, there was no turning back. 2006, Max Lucado, Next Door Savior, page 126:Double-dog daring his enemies to prove him otherwise, Jesus declared, Before Abraham was born, I am (John 8:58). 2008, Shellie Rushing Tomlinson, Suck Your Stomach in and Put Some Color on, page 110:Someone once wrote in to my radio show and double-dog dared me to address a certain issue on the porch. Their suggestion isn't important to our discussion, but their complete mishandling of the double-dog dare is very alarming. 2009, Dakota Cassidy, The Accidental Human, page 88:She'd dare anyone to say Heath wasn't a real man after that almost-kiss last night. Double dog dare them. But she held her tongue. ""No, I'm serious. He's a new recruit."" ""Shut. Up. A dude who wants to sell makeup?"" Wanda could understand Nina's astonishment. 2010, Dana Marie Bell, Dare to Believe, page 10:Mandy was the one who'd double-dog dared Ruby to go out with Bobby in the eleventh grade, though she'd long since apologized. She'd dared Ruby to get even when Bobby had bragged all over school that he'd ""scored, but she was a lousy fuck"". 2010, Piper Kerman, Orange Is the New Black: One Year in a Women's Prison, page 12:After a skinny-dip, Nora dared me double-dog-dared me, to be precise to jump off the falls, which were at least thirty-five feet high. Have you seen people jump?",False,False,False,False
41661,double dog dare,Noun,"An intensified form of a dare, frequently used after the dared person initially refuses.", colloquial,,False,False,False,False
41810,double play,Noun,Achieving two results from one action," US, colloquial",Our double play special tonight is scallops crab.,False,False,False,False
42000,doubler,Noun,A biplane aeroplane or kite., colloquial,,False,False,False,False
42238,dough-baked,Adjective,Not brought to perfection; unfinished., colloquial,,False,False,False,False
42239,dough-baked,Adjective,dull-witted (Can we find and add a quotation of Halliwell to this entry?), colloquial,,False,False,False,False
43429,doyen,Noun,"A leading light, or exemplar of a particular practice or movement", colloquial,"1991, Arif Dirlik, Anarchism in the Chinese Revolution, page 129, Unlike the latter, however, Shifu's seriousness allowed no compromise; his criticism of Zhang ji even brought him into conflict with Wu Zhihui, one of the doyens of anarchism in China. 2008 July 3, Amanda Schaffer, The Sex Difference Evangelists, part 3: Mars, Venus, Babies, and Hormones, in Slate, In an interview, even Simon Baron-Cohen, another doyen of sex-difference claims, offered up some caution. 2011, Maitrii Aung-Thwin, The Return of the Galon King: History, Law, and Rebellion in Colonial Burma, page 199, For these doyens of the field, the Burmese conceptual landscape was a sophisticated and complex array of beliefs, exhibiting the ability of communities to adapt, appropriate, and reshape external influences throughout history.",False,False,False,False
43766,drag queen,Noun,"A person, usually male, who dresses up in women's clothing and makeup, typically in an exaggerated fashion and for public performance.", colloquial,,False,False,False,False
43774,drag racing,Noun,Any illegal street racing., colloquial,,False,False,False,False
44425,draw,Noun,A bag of cannabis, colloquial,,False,False,False,False
44445,draw a long bow,Verb,To lie; to exaggerate., colloquial,,False,False,False,False
44783,dreadmill,Noun,"A treadmill (exercise equipment), regarded as an object of dread by one who does not enjoy exercising.", colloquial,,False,False,False,False
44796,dreads,Noun,dreadlocks, colloquial,,False,False,False,False
44922,dreamy,Adjective,Sexy; handsome; attractive I love the doctor in that American TV show: he is so dreamy!, colloquial,,False,False,False,False
45591,drink,Noun,Any body of water," colloquial, with the","If he doesn't pay off the mafia, hell wear cement shoes to the bottom of the drink!",False,False,False,False
45620,drink the Kool-Aid,Verb,"To come under the influence of a leader, organization, or movement to the point of believing uncritically in an espoused idea or ideology"," chiefly US, colloquial, derogatory","1999, Robert Young, Wendy Goldman Rohm, Under the Radar: How Red Hat Changed the Software Business Netscape, while willing to drink the open source Kool Aid, realized there were other important issues in the commercial sector. 2007, Doug Giles, A Time to Clash: Papers from a Provocative Pastor [] essentially three options to choose from when you're confronted with the liberal hooey. The options are: 1. You can drink the campus Kool Aid [] 2008, Andrew C Billings, Olympic Media: Inside the Biggest Show on Television They ""drink the Kool-Aid"", as Lampley terms it, meaning that they buy into the Olympic experience. 2008, James Howard Kunstler, World Made by Hand ""Then we better not drink the Kool-Aid. Have you been drinking the Kool-Aid, Robert?""",False,False,False,False
45712,drip,Noun,"A limp, ineffectual, or uninteresting person", colloquial,He couldn't even summon up the courage to ask her name... what a drip!,False,False,False,False
45899,drive truck,Verb,To drive a semi truck," trucking, colloquial",I drive truck for Roadway.,False,False,False,False
46291,drool,Noun,Stupid talk., colloquial,,False,False,False,False
46381,drop,Verb,To release to the public," transitive, music, computing, television, colloquial","They dropped ""Hip-Hop Xmas"" in time for the holidays. That hacker has been threatening to drop my docs [i.e. publish my personal information].",False,False,False,False
46383,drop,Verb,To enter public distribution," intransitive, music, television, colloquial","""Hip-Hop Xmas"" dropped in time for the holidays.",False,False,False,False
46481,drop by,Verb,To visit informally and spontaneously, colloquial,"I dropped by on Thursday, but you were out.",False,False,False,False
46534,drop one's bundle,Noun,To lose one's cool; to suddenly break out in anger., colloquial,,False,False,False,False
46578,drop top,Noun,"A convertible car, the roof of which can be folded down to form an open-top vehicle."," colloquial, US",,False,False,False,False
47044,drugbuster,Noun,A member of law enforcement who works against illegal drug use, colloquial,"1988 November 18, Eric Scigliano, How to Win the War on Drugs, in Chicago Reader[1]:Still the would-be drugbusters stomp about, trying to muster posses to ride out, hang the fiends high, and purge the land of demon dope.",False,False,False,False
47276,drunk as Chloe,Adjective,Very drunk," Britain, Australia, colloquial, simile","1823, Drink, entry in Jon Badcock, Slang: A Dictionary of the Turf, the Ring, the Chase, the Pit, or Bon-Ton, page 71, Drunk as Chloe; she must have been an uproarious lass. 1840, Charles Dickens, William Harrison Ainsworth, Albert Smith, The Journal of Old Barnes, the Pantaloon: On a trip to Paris, in 1830, in Bentley's Miscellany, Volume 5, page 466, Sorry to observe that Seymour had been at his tricks, and was as drunk as Chloe! as the saying is; but as to who Chloe was, my reading never informed me. 1859, Melbourne Punch, Volume 8, page 40, They were all as drunk as Chloe, and I being a little in a sympathetic condition, they took me into their confidence. 1896, J. M. Barrie, Sentimental Tommy, 2007, The Echo Library, page 99, They passed many merry-makers homeward bound, many of them following a tortuous course, for the Scottish toper gives way first in the legs, the Southron in the other extremity, and thus between them could be constructed a man wholly sober and another as drunk as Chloe. 1904, New Zealand House of Representatives, chapter L, in Parliamentary Debates[1], page 53:It was a regular thing for many of the clergy to be as drunk as Chloe on Saturday night, get through their sermon on Sunday morning, and get drunk and sober again before the evening.",False,False,False,False
47278,drunk as a boiled owl,Adjective,Thoroughly drunk; inebriated.," simile, US, colloquial",,False,False,False,False
47284,drunk as a skunk,Adjective,Highly inebriated.," simile, colloquial",,False,False,False,False
47564,dry out,Verb,To (cause to) sober up; to cease to be drunk.," colloquial, transitive, intransitive, idiomatic",,False,False,False,False
48108,duck and dive,Verb,To operate in a skilfully shifty or evasive manner.," Britain, colloquial",,False,False,False,False
48270,duco,Noun,automotive paint," Australia, automotive, colloquial",,False,False,False,False
48347,dudded up,Adjective,Dressed in an elaborate or fashionable way., colloquial,,False,False,False,False
48357,dude,Noun,"A man, generally a younger man"," chiefly US, colloquial","So we were at the mall and these two dudes just walk up to us and say ""hi"". 1883 March 7, Animal Intelligence: Facts Tending to Throw Light on the Question: Do Dudes Reason?, in Puck, volume XIII, number 313, New York, N.Y.: Keppler Schwarzmann, OCLC 15863678, page 299:A very pretty little dudine of Fifth Avenue is much admired by the dudes in her neighborhood, and it has been observed on several occasions that she appeared to be able to discriminate between them, and not only shows a preference for one dude over another; but is able to recognize the dudes she likes after an interval of separation. It is said, also, that in accepting the attentions of her dude wooers, she shows a peculiar mimicry of the coquettish manners of human girls. 1896, J. Harington Keene, Directions for Reading Character from Handwriting, in The Mystery of Handwriting: A Handbook of Graphology, Boston, Mass.: Lee and Shepard Publishers, 10 Milk Street, OCLC 457834067, page 19:At first sight it may seem odd that the character-reader should in any case declare himself incapable of distinguishing sex in writing. [] The most prevalent reason for this probably lies in the so-called ""emancipation of women,"" who, on aping the masculine pursuits and propensities, really acquire the virile tone of character. In a similar way the ""dude"" of the day becomes androgynous; and the result in one case is a masculine soul in a woman's shape, and in the other a feminine soul in the degraded form of the so-called ""dude"". 2014, Tim J. Myers, Choc Rocks, in Rude Dude's Book of Food: Stories behind Some of the Crazy-Cool Stuff We Eat, [Sanger, Calif.]: Familius, ISBN:At first Europeans didn't realize what chocolate could bepoor guys! [Christopher] Columbus saw cacao beans in 1503, but he didn't have a clue. (No surprisedude thought he was in India!) 2016, Oliver Benjamin, Additional Notes from the Author, in The Dude De Ching, new annotated edition, [s.l.]: Abide University Press; Dudeism, LLC:Though the term ""dude"" originated as a term to describe a certain type of male, and then later to refer to men in general, today it is often used to refer to both genders, at least in certain parts of the United States. Dudeism doesn't recognize ""dude"" as a gender-specific word. We consider both women and men who exhibit dude-like qualities to be ""dudes,"" and assert that the word ""dude"" can mean many different things depending on the context.",False,False,False,False
