Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria
24635,iododerivative,Noun,A derivative compound obtained by reaction with iodine.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
24720,iodosugar,Noun,Any compound in which one or more hydroxyl groups of a sugar have been replaced by atoms of iodine,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
24877,ionophore,Noun,"Any substance that can transfer ions from a hydrophilic medium (such as water) to a hydrophobic medium, or across a biological membrane, normally by forming a reversible complex with it; an ion carrier",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
24968,ipazilide,Noun,An antiarrhythmic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
24977,ipenoxazone,Noun,A neuroprotective drug that is a glutamate antagonist.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
24980,ipidacrine,Noun,An anticholinergic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
24994,ipragliflozin,Noun,A particular gliflozin drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,gliflozin
24995,ipratropium,Noun,An anticholinergic drug administered by inhalation for the treatment of obstructive lung diseases.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25000,iproclozide,Noun,"A hydrazine drug previously used as an antidepressant, known to cause fulminant hepatitis.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25003,iproheptine,Noun,A particular antihistamine drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25004,iproniazid,Noun,A hydrazine drug formerly used as an antidepressant.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25006,ipronidazole,Noun,An antiprotozoal nitroimidazole drug used in veterinary medicine.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25010,ipsalazide,Noun,A nonsteroidal anti-inflammatory drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25046,iquindamine,Noun,An antitussive drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25055,iralukast,Noun,An antiasthmatic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25056,irampanel,Noun,A drug that acts as a dual non-competitive antagonist of the AMPA receptor.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25242,irinotecan,Noun,A particular drug used in chemotherapy.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25422,iron oxide,Noun,"The compound obtained by the reaction of oxygen on iron. Either iron(II) oxide (old term ferrous oxide, chemical formula FeO) or iron(III) oxide (old term ferric oxide, chemical formula Fe2O3). Generally known as rust when hydrated.",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
26089,irritative,Noun,Any substance causing irritation; an irritant.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
26130,irsogladine,Noun,An antiulcer drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26156,isaglidole,Noun,An antidiabetic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26420,isoaminile,Noun,"A drug, structurally related to methadone, with antitussive and anticholinergic effects.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26505,isobromindione,Noun,A drug used to treat gout.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26508,isobutamben,Noun,An anesthetic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26520,isobutylphenyl propionic acid,Noun,"A substance used as an anti-inflammatory painkiller, often shortened to ibuprofen.",pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
26543,isocarboxazid,Noun,A hydrazine drug that is used as an antidepressant.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26659,isoconazole,Noun,An azole antifungal drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26702,isocyanic acid,Noun,The unstable compound H-N=C=O that is metameric with cyanic acid,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
26841,isofagomine,Noun,The drug afegostat.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26847,isoferroplatinum,Noun,"An isometric-hexoctahedral bright white mineral containing copper, iron, palladium, and platinum.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,mineral,mineral
26849,isofezolac,Noun,A nonsteroidal anti-inflammatory drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26861,isoflavonoid,Noun,"Any compound, isomeric with the flavonoids, derived from 3-phenyl-1,4-benzopyrone",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
26902,isogemichalcone,Noun,An organic compound found in the tree Artocarpus dadah.,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
27298,isonipecaine,Noun,The opioid analgesic drug pethidine.,pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
27304,isonixin,Noun,A nonsteroidal anti-inflammatory drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
27368,isopeptide,Noun,A compound of two or more amino acids (a peptide) in which an amide link involves an amino group not in the alpha- position,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
27446,isoprazone,Noun,A nonsteroidal anti-inflammatory drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
27456,isoprenoid,Noun,Any compound formally derived from one or more isoprene units.,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
27473,isoprofen,Noun,A nonsteroidal anti-inflammatory drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
27474,isopromethazine,Noun,A particular antihistamine drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
27475,isopropamide,Noun,A long-acting anticholinergic drug used in the treatment of peptic ulcers and other gastrointestinal disorders involving hyperacidity and hypermotility.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
27545,isoquinazepon,Noun,The drug clazolam.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
27590,isosafrole,Noun,"An aromatic compound, a precursor for MDP2P which is converted into the psychoactive drug MDMA or ecstasy, found in small amounts in essential oils but more commonly obtained by isomerizing safrole.",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
27769,isothipendyl,Noun,A particular antipruritic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
27772,isotiquimide,Noun,An antiulcer drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
