Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term
28695,black-hole,Noun,attributive form of black hole,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,black hole
28700,black-ice,Noun,attributive form of black ice black-ice patches,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,black ice black-ice patches
28708,black-letter,Noun,attributive form of black letter black-letter law,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,black letter black-letter law
31147,bleu-cheese,Noun,attributive form of bleu cheese bleu-cheese odor,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,bleu cheese bleu-cheese odor
32311,blood-type,Noun,attributive form of blood type The blood bank needs blood-type data on all donors.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,blood type the blood bank needs blood-type data on all donors.
33712,blue jean,Noun,attributive form of blue jeans,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,blue jeans
34483,board-of-directors,Noun,attributive form of board of directors board-of-directors nomination,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,board of directors board-of-directors nomination
35181,bodily-fluid,Noun,attributive form of bodily fluid bodily-fluid analysis,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,bodily fluid bodily-fluid analysis
35595,bog-orchid,Noun,attributive form of bog orchid,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,bog orchid
36993,bone-marrow,Noun,attributive form of bone marrow bone-marrow donor,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,bone marrow bone-marrow donor
37677,book-signing,Noun,attributive form of book signing book-signing tour,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,book signing book-signing tour
43281,brass-band,Noun,attributive form of brass band,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,brass band
43692,bread-line,Noun,attributive form of bread line bread-line pauperdom,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,bread line bread-line pauperdom
44225,breaking-and-entering,Noun,attributive form of breaking and entering his breaking-and-entering conviction,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,breaking and entering his breaking-and-entering conviction
46419,broadcast-station,Noun,attributive form of broadcast station broadcast-station employee,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,broadcast station broadcast-station employee
47963,brown-recluse,Noun,attributive form of brown recluse,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,brown recluse
50624,bull-bar,Noun,attributive form of bull bar,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,bull bar
50627,bull-dyke,Noun,attributive form of bull dyke,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,bull dyke
53241,bush-dog,Noun,attributive form of bush dog,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,bush dog
53524,business-deal,Noun,attributive form of business deal,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,business deal
1511,hair-gel,Noun,attributive form of hair gel hair-gel do,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,hair gel hair-gel do
1521,hair-spray,Noun,attributive form of hair spray hair-spray teen,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,hair spray hair-spray teen
2252,half-past,Noun,"attributive form of half past His half-past bathroom break 1892, Walter Besant, chapter III, in The Ivory Gate: A Novel, New York, N.Y.: Harper Brothers,[], OCLC 16832619: At half-past nine on this Saturday evening, the parlour of the Salutation Inn, High Holborn, contained most of its customary visitors",,"[] In former days every tavern of repute kept such a room for its own select circle, a club, or society, of habitus, who met every evening, for a pipe and a cheerful glass.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"half past his half-past bathroom break 1892, walter besant, chapter iii, in the ivory gate: a novel, new york, n.y.: harper brothers,[], oclc 16832619: at half-past nine on this saturday evening, the parlour of the salutation inn, high holborn, contained most of its customary visitors"
