Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term
3754,off.,Noun,Abbreviation of offender.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,offender.
9828,opp,Noun,Abbreviation of opportunity,,"Thomas Mondry, The Attack (page 29) The two regular job opps are in Geography and Battle Planning.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,opportunity
9830,opp.,Noun,Abbreviation of opuses.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,opuses.
10123,opt.,Noun,Abbreviation of optative., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,optative.
10735,orat. obliq.,Noun,Abbreviation of oratio obliqua.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,oratio obliqua.
11113,ord,Noun,Abbreviation of order.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,order.
11114,ord,Noun,Abbreviation of ordinance., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ordinance.
11485,org,Noun,Abbreviation of organization.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,organization.
11487,org chart,Noun,Abbreviation of organization chart.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,organization chart.
25365,oxy,Noun,Abbreviation of occidental,,(Can we add an example for this sense?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,occidental
25735,oxyt.,Noun,Abbreviation of oxytone,,"1940, Henry George Liddell and Robert Scott, A GreekEnglish Lexicon, : II. oxyt., as Adj., the asphodel mead which the shades of heroes haunted, Od.11.539, 24.13: generally, flowery mead, h.Merc.221, 344. (On the accent v. Hdn.Gr.1.160.)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,oxytone
25736,oxyt.,Adjective,Abbreviation of oxytonic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,oxytonic.
25875,oz,Noun,Abbreviation of ounce; any of various units of weight and volume,,Add 8 oz of flour.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ounce; any of various units of weight and volume
24,w.,Noun,Abbreviation of west.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,west.
25,w.,Adjective,Abbreviation of western.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,western.
27,w/e,Noun,Abbreviation of weekend.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,weekend.
28,w/o,Verb,Abbreviation of write off.," finance, insurance",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,write off.
29,w/o,Noun,Abbreviation of walkover., sports,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,walkover.
30,w/o,Noun,Abbreviation of week of, scheduling,w/o January 7th,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,week of
31,w/o,Noun,Abbreviation of write-off.," finance, insurance",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,write-off.
32,w/o,Noun,Abbreviation of wife of,,"Sandy Steven, w/o Steven",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,wife of
33,w/o,Adverb,Abbreviation of without.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,without.
4295,water bike,Noun,Abbreviation of water bicycle.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,water bicycle.
4785,waterbike,Noun,Abbreviation of water bicycle.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,water bicycle.
5895,wd,Verb,Abbreviation of withdrew (from an event)., sports,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,withdrew (from an event).
5896,wdth,Noun,Abbreviation of width.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,width.
8027,well end,Adjective,Abbreviation of well-endowed, personal ads,"1994, BLK (issues 39-41, page 24) BM, 25 y/o, well end, stays on top all night. 1974, Dustin Rose, Fist of Fire (page 7) The words of the ad ran through his mind as if they'd been etched there by some gilt-edged electric needle: WILD GENTLESTUDS W/M, 25, 5'10"", Dk Hair, seeks well end studs to 40 for fun and games. Sincere only.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,well-endowed
12434,wht,Noun,Abbreviation of white.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,white.
12435,wht,Adjective,Abbreviation of white.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,white.
15810,wit.,Noun,Abbreviation of witness., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,witness.
16446,wk,Noun,Abbreviation of week.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,week.
16447,wk,Noun,Abbreviation of work.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,work.
16448,wk,Noun,Abbreviation of wicket keeper., cricket,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,wicket keeper.
16450,wkbk,Noun,Abbreviation of workbook.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,workbook.
16452,wkend,Noun,Abbreviation of weekend.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,weekend.
16454,wknd,Noun,Abbreviation of weekend.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,weekend.
16459,wksht,Noun,Abbreviation of worksheet.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,worksheet.
16461,wkst,Noun,Abbreviation of worksheet.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,worksheet.
16465,wmk,Noun,Abbreviation of watermark., philately,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,watermark.
18132,wops,Noun,Abbreviation of wop-wops,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,wop-wops
18667,worker's comp,Noun,Abbreviation of worker's compensation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,worker's compensation.
18680,workers' comp,Noun,Abbreviation of workers' compensation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,workers' compensation.
18858,workman's comp,Noun,Abbreviation of workman's compensation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,workman's compensation.
18874,workmen's comp,Noun,Abbreviation of workmen's compensation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,workmen's compensation.
20785,wt.,Noun,Abbreviation of weight.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,weight.
37,b.,Adjective,Abbreviation of born,,Albert Einstein (b. 1879) was a German physicist.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,born
