Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,disease,object_map,object,10,11,12,13,14,15,16,17
9611,defense mechanism,Noun,A psychological strategy used unconsciously by people to cope with harmful or stressful situations., psychology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,strategy,,strategy,,,,,,,,,,True,False,,,,,,,,,,
10022,deflater,Noun,That which deflates or (economics) causes deflation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,economics,,economics,,,,,,,,,,True,False,,,,,,,,,,
13396,democratic socialism,Noun,"A left-wing ideology that aims to introduce democracy into the workforce, i.e",,"worker cooperatives, and ensure public provision of basic human needs.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ideology,,ideology,,,,,,,,,,True,False,,,,,,,,,,
13457,demogenetics,Noun,The genetics of populations of organisms," genetics, ecology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,genetics,,genetics,,,,,,,,,,True,False,,,,,,,,,,
13519,demology,Noun,demography,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,demography,,demography,,,,,,,,,,True,False,,,,,,,,,,
13531,demonagogue,Noun,A medicine used to exorcize a demon.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
13624,demonologer,Noun,One versed in demonology,,(Can we find and add a quotation of R. North to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,demonology,,demonology,,,,,,,,,,True,False,,,,,,,,,,
13756,demoscene,Noun,The informal computer art subculture that produces and watches demos (audiovisual computer programs), computing,"2005, Chris Gehman, Steve Reinke, The sharpest point: animation at the end of cinema Demoscene is an extremely arcane subculture characterized by endlessly clashing perspectives, trends, and technological innovations. 2006, Karen Hellekson, Kristina Busse, Fan fiction and fan communities in the age of the Internet: new essays Casual computer users could not create these texts; in fact, the driving force behind most of the hacker teams in the demoscene was the prospect of creating a demo that exceeded the abilities of all other hackers... 2009, John Impagliazzo, Timo Jrvi, Petri Paju, History of Nordic Computing 2 The demoscene is chiefly a European community that originates from the mid-1980s and continues to exist even today.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,computer art subculture,,computer,art,subculture,,,,,,,,True,False,,,,,,,,,,
14229,dendrologist,Noun,One versed in the natural history of trees.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,history,,history,,,,,,,,,,True,False,,,,,,,,,,
14972,deobstruent,Noun,Any medicine that removes obstructions; an aperient.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
15039,deontology,Noun,Ethics, ethics,"[from c. 1826] 1826, Jeremy West (Rev. VI. 448), (Please provide the book title or journal name):Ethics has received the more expressive name of Deontology 1834, Jeremy Bentham (of MSS), Bowring (1834), editor,(Please provide the book title or journal name), page 21:Deontology is derived from the Greek words, (that which is proper) and , knowledge meaning the knowledge of what is right and proper; and it is here specially applied to the subject of morals, or that part of the field of action which is not the object of public legislation. As an art, it is the doing what is fit to be done; as a science, the knowing what is fit to be done on every occasion."" Deontology or, The science of morality: in which the harmony and co-incidence of duty and self-interest, virtue and felicity, prudence and benevolence, are explained and exemplified",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Ethics,,ethics,,,,,,,,,,True,False,,,,,,,,,,
16241,depression,Noun,"In psychotherapy and psychiatry, a state of mind producing serious, long-term lowering of enjoyment of life or inability to visualize a happy future", psychology,"I used to suffer from depression, but now I'm mostly content with my life.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,psychotherapy and psychiatry ,,psychotherapy,and,psychiatry,,,,,,,,True,False,,,,,,,,,,
16243,depression,Noun,"In psychotherapy and psychiatry, a period of unhappiness or low morale which lasts longer than several weeks and may include ideation of self-inflicted injury or suicide.", psychology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,psychotherapy and psychiatry ,,psychotherapy,and,psychiatry,,,,,,,,True,False,,,,,,,,,,
16252,depressionism,Noun,"Is a contemporary French art and literary movement, in which authors dwell on the failures of society.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art and movement ,,art,and,movement,,,,,,,,True,False,,,,,,,,,,
17188,dermatohistopathology,Noun,histopathology of the skin,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,histopathology,,histopathology,,,,,,,,,,True,False,,,,,,,,,,
17215,dermatooncology,Noun,The oncology of skin cancer,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,oncology,,oncology,,,,,,,,,,True,False,,,,,,,,,,
18165,design,Noun,The art of designing Danish furniture design is world-famous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
19338,destructivism,Noun,An art movement that involves destroying objects in front of spectators.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art movement,,art,movement,,,,,,,,,True,False,,,,,,,,,,
19929,deterrence,Noun,The art of producing in one's enemy the fear of attacking.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
21879,diachroneity,Noun,diachrony,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,diachrony,,diachrony,,,,,,,,,,True,False,,,,,,,,,,
21882,diachronic linguistics,Noun,Historical linguistics., linguistics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,linguistics ,,linguistics,,,,,,,,,,True,False,,,,,,,,,,
21886,diachronicity,Noun,"The understanding or interpretation of events by the way they relate over time, rather than by their moment-by-moment significance.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,True,False,False,False,False,False,False,False,,understanding or interpretation,,understanding,or,interpretation,,,,,,,,True,False,,,,,,,,,,
22040,diaglyph,Noun,Glyptic art consisting of a sunken or depressed engraving or carving on a stone or gem.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art consisting,,art,consisting,,,,,,,,,True,False,,,,,,,,,,
